reading_id,timestamp,hour,day_of_week,zone,tag_id,metric,value,classification,alert,pipeline_latency_ms,battery_co2_saved_g
213,2026-08-01 04:25:00,4,Saturday,greenhouse-A,6c0311990f41,temperature_c,17.62,NORMAL,False,0.608,102.24
214,2026-08-01 04:25:00,4,Saturday,greenhouse-A,17fc695a771f,temperature_c,19.06,NORMAL,False,2.572,102.72
215,2026-08-01 04:25:00,4,Saturday,greenhouse-B,de8a774b51be,temperature_c,20.52,NORMAL,False,0.417,103.2
216,2026-08-01 04:25:00,4,Saturday,greenhouse-B,562b0f792f7c,temperature_c,20.03,NORMAL,False,0.467,103.68
217,2026-08-01 04:30:00,4,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,18.7,NORMAL,False,0.364,104.16
218,2026-08-01 04:30:00,4,Saturday,greenhouse-A,392456de347a,rssi_dbm,-57.0,NORMAL,False,0.399,104.64
219,2026-08-01 04:30:00,4,Saturday,greenhouse-A,6c0311990f41,temperature_c,18.1,NORMAL,False,0.492,105.12
220,2026-08-01 04:30:00,4,Saturday,greenhouse-B,de8a774b51be,temperature_c,20.33,NORMAL,False,0.351,105.6
221,2026-08-01 04:30:00,4,Saturday,greenhouse-B,472293896e3d,temperature_c,19.9,NORMAL,False,0.456,106.08
222,2026-08-01 04:35:00,4,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,18.34,NORMAL,False,0.29,106.56
223,2026-08-01 04:35:00,4,Saturday,greenhouse-A,17fc695a771f,temperature_c,18.2,NORMAL,False,0.434,107.04
224,2026-08-01 04:35:00,4,Saturday,greenhouse-B,b2b9437aae35,temperature_c,19.84,NORMAL,False,0.425,107.52
225,2026-08-01 04:35:00,4,Saturday,greenhouse-B,472293896e3d,temperature_c,19.73,NORMAL,False,0.448,108.0
226,2026-08-01 04:40:00,4,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,17.59,NORMAL,False,0.364,108.48
227,2026-08-01 04:40:00,4,Saturday,greenhouse-A,392456de347a,temperature_c,18.06,NORMAL,False,0.404,108.96
228,2026-08-01 04:40:00,4,Saturday,greenhouse-A,6c0311990f41,temperature_c,18.35,NORMAL,False,0.37,109.44
229,2026-08-01 04:45:00,4,Saturday,greenhouse-A,392456de347a,temperature_c,18.44,NORMAL,False,0.513,109.92
230,2026-08-01 04:45:00,4,Saturday,greenhouse-A,17fc695a771f,temperature_c,18.37,NORMAL,False,0.541,110.4
231,2026-08-01 04:45:00,4,Saturday,greenhouse-B,8b8148f670dd,temperature_c,20.35,NORMAL,False,0.415,110.88
232,2026-08-01 04:45:00,4,Saturday,greenhouse-B,de8a774b51be,rssi_dbm,-61.5,NORMAL,False,0.088,111.36
233,2026-08-01 04:45:00,4,Saturday,greenhouse-B,b2b9437aae35,temperature_c,19.93,NORMAL,False,0.349,111.84
234,2026-08-01 04:45:00,4,Saturday,greenhouse-B,562b0f792f7c,temperature_c,20.42,NORMAL,False,0.481,112.32
235,2026-08-01 04:50:00,4,Saturday,greenhouse-A,a3b1799d0cce,rssi_dbm,-57.9,NORMAL,False,0.52,112.8
236,2026-08-01 04:50:00,4,Saturday,greenhouse-A,6c0311990f41,temperature_c,18.36,NORMAL,False,0.351,113.28
237,2026-08-01 04:50:00,4,Saturday,greenhouse-A,17fc695a771f,temperature_c,17.9,NORMAL,False,0.445,113.76
238,2026-08-01 04:55:00,4,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,17.67,NORMAL,False,0.273,114.24
239,2026-08-01 04:55:00,4,Saturday,greenhouse-A,6c0311990f41,rssi_dbm,-59.3,NORMAL,False,0.368,114.72
240,2026-08-01 04:55:00,4,Saturday,greenhouse-A,17fc695a771f,temperature_c,18.71,NORMAL,False,0.333,115.2
241,2026-08-01 04:55:00,4,Saturday,greenhouse-B,b2b9437aae35,temperature_c,19.86,NORMAL,False,0.263,115.68
242,2026-08-01 04:55:00,4,Saturday,greenhouse-B,472293896e3d,temperature_c,20.04,NORMAL,False,0.344,116.16
243,2026-08-01 04:55:00,4,Saturday,greenhouse-B,562b0f792f7c,temperature_c,20.35,NORMAL,False,0.364,116.64
244,2026-08-01 05:00:00,5,Saturday,greenhouse-A,bdd640fb7d62,rssi_dbm,-58.1,NORMAL,False,0.462,117.12
245,2026-08-01 05:00:00,5,Saturday,greenhouse-A,392456de347a,temperature_c,19.48,NORMAL,False,0.283,117.6
246,2026-08-01 05:00:00,5,Saturday,greenhouse-B,8b8148f670dd,temperature_c,20.51,NORMAL,False,0.433,118.08
247,2026-08-01 05:05:00,5,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,19.46,NORMAL,False,0.372,118.56
248,2026-08-01 05:05:00,5,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,19.33,NORMAL,False,0.435,119.04
249,2026-08-01 05:05:00,5,Saturday,greenhouse-B,8b8148f670dd,rssi_dbm,-66.3,NORMAL,False,0.531,119.52
250,2026-08-01 05:05:00,5,Saturday,greenhouse-B,de8a774b51be,rssi_dbm,-63.2,NORMAL,False,0.303,120.0
251,2026-08-01 05:05:00,5,Saturday,greenhouse-B,b2b9437aae35,temperature_c,21.43,NORMAL,False,0.283,120.48
252,2026-08-01 05:10:00,5,Saturday,greenhouse-B,8b8148f670dd,temperature_c,21.08,NORMAL,False,0.395,120.96
253,2026-08-01 05:15:00,5,Saturday,greenhouse-B,472293896e3d,temperature_c,20.93,NORMAL,False,0.34,121.44
254,2026-08-01 05:20:00,5,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,18.95,NORMAL,False,0.43,121.92
255,2026-08-01 05:20:00,5,Saturday,greenhouse-A,17fc695a771f,rssi_dbm,-58.8,NORMAL,False,0.372,122.4
256,2026-08-01 05:20:00,5,Saturday,greenhouse-B,de8a774b51be,temperature_c,20.66,NORMAL,False,0.484,122.88
257,2026-08-01 05:25:00,5,Saturday,greenhouse-B,472293896e3d,rssi_dbm,-64.4,NORMAL,False,0.263,123.36
258,2026-08-01 05:25:00,5,Saturday,greenhouse-B,562b0f792f7c,rssi_dbm,-63.9,NORMAL,False,0.339,123.84
259,2026-08-01 05:30:00,5,Saturday,greenhouse-A,392456de347a,rssi_dbm,-60.0,NORMAL,False,0.532,124.32
260,2026-08-01 05:30:00,5,Saturday,greenhouse-A,17fc695a771f,temperature_c,18.71,NORMAL,False,0.425,124.8
261,2026-08-01 05:30:00,5,Saturday,greenhouse-B,b2b9437aae35,temperature_c,21.47,NORMAL,False,0.222,125.28
262,2026-08-01 05:35:00,5,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,18.38,NORMAL,False,0.59,125.76
263,2026-08-01 05:35:00,5,Saturday,greenhouse-A,6c0311990f41,rssi_dbm,-59.1,NORMAL,False,0.184,126.24
264,2026-08-01 05:35:00,5,Saturday,greenhouse-B,8b8148f670dd,temperature_c,20.81,NORMAL,False,0.653,126.72
265,2026-08-01 05:35:00,5,Saturday,greenhouse-B,de8a774b51be,temperature_c,20.92,NORMAL,False,0.251,127.2
266,2026-08-01 05:35:00,5,Saturday,greenhouse-B,472293896e3d,temperature_c,20.97,NORMAL,False,0.532,127.68
267,2026-08-01 05:35:00,5,Saturday,greenhouse-B,562b0f792f7c,temperature_c,20.71,NORMAL,False,0.551,128.16
268,2026-08-01 05:40:00,5,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,19.61,NORMAL,False,0.299,128.64
269,2026-08-01 05:40:00,5,Saturday,greenhouse-A,6c0311990f41,temperature_c,18.8,NORMAL,False,0.344,129.12
270,2026-08-01 05:40:00,5,Saturday,greenhouse-A,17fc695a771f,temperature_c,19.92,NORMAL,False,0.462,129.6
271,2026-08-01 05:40:00,5,Saturday,greenhouse-B,562b0f792f7c,temperature_c,22.17,NORMAL,False,0.307,130.08
272,2026-08-01 05:45:00,5,Saturday,greenhouse-A,a3b1799d0cce,rssi_dbm,-60.1,NORMAL,False,0.406,130.56
273,2026-08-01 05:45:00,5,Saturday,greenhouse-A,17fc695a771f,temperature_c,19.17,NORMAL,False,0.575,131.04
274,2026-08-01 05:45:00,5,Saturday,greenhouse-B,de8a774b51be,temperature_c,21.58,NORMAL,False,3.65,131.52
275,2026-08-01 05:45:00,5,Saturday,greenhouse-B,b2b9437aae35,temperature_c,21.09,NORMAL,False,0.137,132.0
276,2026-08-01 05:50:00,5,Saturday,greenhouse-A,a3b1799d0cce,rssi_dbm,-58.8,NORMAL,False,0.494,132.48
277,2026-08-01 05:50:00,5,Saturday,greenhouse-A,392456de347a,temperature_c,18.77,NORMAL,False,0.377,132.96
278,2026-08-01 05:50:00,5,Saturday,greenhouse-A,17fc695a771f,temperature_c,19.08,NORMAL,False,0.36,133.44
279,2026-08-01 05:50:00,5,Saturday,greenhouse-B,de8a774b51be,temperature_c,20.66,NORMAL,False,0.27,133.92
280,2026-08-01 05:55:00,5,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,19.14,NORMAL,False,0.374,134.4
281,2026-08-01 06:00:00,6,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,20.33,NORMAL,False,0.534,134.88
282,2026-08-01 06:00:00,6,Saturday,greenhouse-A,bdd640fb7d62,rssi_dbm,-58.8,NORMAL,False,0.221,135.36
283,2026-08-01 06:00:00,6,Saturday,greenhouse-A,17fc695a771f,temperature_c,18.85,NORMAL,False,0.48,135.84
284,2026-08-01 06:00:00,6,Saturday,greenhouse-B,8b8148f670dd,rssi_dbm,-62.9,NORMAL,False,0.164,136.32
285,2026-08-01 06:00:00,6,Saturday,greenhouse-B,de8a774b51be,temperature_c,21.42,NORMAL,False,0.26,136.8
286,2026-08-01 06:00:00,6,Saturday,greenhouse-B,562b0f792f7c,temperature_c,22.41,NORMAL,False,0.152,137.28
287,2026-08-01 06:05:00,6,Saturday,greenhouse-A,392456de347a,temperature_c,19.73,NORMAL,False,0.207,137.76
288,2026-08-01 06:05:00,6,Saturday,greenhouse-A,6c0311990f41,temperature_c,20.2,NORMAL,False,0.402,138.24
289,2026-08-01 06:05:00,6,Saturday,greenhouse-B,de8a774b51be,temperature_c,22.3,NORMAL,False,2.046,138.72
290,2026-08-01 06:05:00,6,Saturday,greenhouse-B,562b0f792f7c,temperature_c,22.79,NORMAL,False,0.474,139.2
291,2026-08-01 06:10:00,6,Saturday,greenhouse-A,17fc695a771f,temperature_c,20.38,NORMAL,False,0.354,139.68
292,2026-08-01 06:10:00,6,Saturday,greenhouse-B,de8a774b51be,temperature_c,22.9,NORMAL,False,0.53,140.16
293,2026-08-01 06:10:00,6,Saturday,greenhouse-B,472293896e3d,temperature_c,22.4,NORMAL,False,0.375,140.64
294,2026-08-01 06:10:00,6,Saturday,greenhouse-B,562b0f792f7c,rssi_dbm,-62.8,NORMAL,False,0.05,141.12
295,2026-08-01 06:15:00,6,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,19.79,NORMAL,False,0.44,141.6
296,2026-08-01 06:15:00,6,Saturday,greenhouse-A,6c0311990f41,rssi_dbm,-55.8,NORMAL,False,0.415,142.08
297,2026-08-01 06:15:00,6,Saturday,greenhouse-A,17fc695a771f,rssi_dbm,-58.0,NORMAL,False,0.425,142.56
298,2026-08-01 06:15:00,6,Saturday,greenhouse-B,de8a774b51be,rssi_dbm,-63.0,NORMAL,False,0.416,143.04
299,2026-08-01 06:15:00,6,Saturday,greenhouse-B,472293896e3d,rssi_dbm,-60.0,NORMAL,False,0.674,143.52
300,2026-08-01 06:15:00,6,Saturday,greenhouse-B,562b0f792f7c,temperature_c,21.39,NORMAL,False,0.283,144.0
301,2026-08-01 06:20:00,6,Saturday,greenhouse-A,bdd640fb7d62,rssi_dbm,-59.5,NORMAL,False,0.363,144.48
302,2026-08-01 06:20:00,6,Saturday,greenhouse-A,17fc695a771f,temperature_c,19.78,NORMAL,False,2.275,144.96
303,2026-08-01 06:20:00,6,Saturday,greenhouse-B,8b8148f670dd,temperature_c,21.39,NORMAL,False,0.352,145.44
304,2026-08-01 06:25:00,6,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,19.87,NORMAL,False,0.39,145.92
305,2026-08-01 06:30:00,6,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,19.61,NORMAL,False,1.712,146.4
306,2026-08-01 06:30:00,6,Saturday,greenhouse-A,392456de347a,temperature_c,19.87,NORMAL,False,0.306,146.88
307,2026-08-01 06:30:00,6,Saturday,greenhouse-A,6c0311990f41,temperature_c,20.23,NORMAL,False,0.335,147.36
308,2026-08-01 06:30:00,6,Saturday,greenhouse-A,17fc695a771f,temperature_c,20.02,NORMAL,False,0.114,147.84
309,2026-08-01 06:30:00,6,Saturday,greenhouse-B,8b8148f670dd,temperature_c,22.02,NORMAL,False,0.485,148.32
310,2026-08-01 06:30:00,6,Saturday,greenhouse-B,b2b9437aae35,temperature_c,21.47,NORMAL,False,0.572,148.8
311,2026-08-01 06:30:00,6,Saturday,greenhouse-B,472293896e3d,temperature_c,22.03,NORMAL,False,0.275,149.28
312,2026-08-01 06:35:00,6,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,20.51,NORMAL,False,0.395,149.76
313,2026-08-01 06:35:00,6,Saturday,greenhouse-A,392456de347a,temperature_c,20.1,NORMAL,False,0.462,150.24
314,2026-08-01 06:35:00,6,Saturday,greenhouse-B,8b8148f670dd,temperature_c,22.04,NORMAL,False,0.242,150.72
315,2026-08-01 06:35:00,6,Saturday,greenhouse-B,de8a774b51be,temperature_c,21.96,NORMAL,False,0.269,151.2
316,2026-08-01 06:35:00,6,Saturday,greenhouse-B,562b0f792f7c,rssi_dbm,-61.2,NORMAL,False,0.341,151.68
317,2026-08-01 06:40:00,6,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,20.22,NORMAL,False,0.383,152.16
318,2026-08-01 06:40:00,6,Saturday,greenhouse-B,b2b9437aae35,rssi_dbm,-61.1,NORMAL,False,2.885,152.64
319,2026-08-01 06:45:00,6,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,19.89,NORMAL,False,0.518,153.12
320,2026-08-01 06:45:00,6,Saturday,greenhouse-A,392456de347a,temperature_c,20.42,NORMAL,False,0.308,153.6
321,2026-08-01 06:45:00,6,Saturday,greenhouse-A,6c0311990f41,temperature_c,19.57,NORMAL,False,0.549,154.08
322,2026-08-01 06:45:00,6,Saturday,greenhouse-A,17fc695a771f,temperature_c,20.03,NORMAL,False,0.565,154.56
323,2026-08-01 06:45:00,6,Saturday,greenhouse-B,8b8148f670dd,temperature_c,22.58,NORMAL,False,2.587,155.04
324,2026-08-01 06:45:00,6,Saturday,greenhouse-B,472293896e3d,temperature_c,22.67,NORMAL,False,0.495,155.52
325,2026-08-01 06:50:00,6,Saturday,greenhouse-A,a3b1799d0cce,rssi_dbm,-55.3,NORMAL,False,0.215,156.0
326,2026-08-01 06:50:00,6,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,19.71,NORMAL,False,0.341,156.48
327,2026-08-01 06:50:00,6,Saturday,greenhouse-A,392456de347a,temperature_c,19.44,NORMAL,False,0.333,156.96
328,2026-08-01 06:50:00,6,Saturday,greenhouse-A,6c0311990f41,temperature_c,20.06,NORMAL,False,0.445,157.44
329,2026-08-01 06:50:00,6,Saturday,greenhouse-A,17fc695a771f,rssi_dbm,-58.6,NORMAL,False,0.527,157.92
330,2026-08-01 06:50:00,6,Saturday,greenhouse-B,8b8148f670dd,temperature_c,21.62,NORMAL,False,0.35,158.4
331,2026-08-01 06:50:00,6,Saturday,greenhouse-B,de8a774b51be,temperature_c,22.58,NORMAL,False,0.474,158.88
332,2026-08-01 06:55:00,6,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,19.13,NORMAL,False,0.201,159.36
333,2026-08-01 06:55:00,6,Saturday,greenhouse-A,bdd640fb7d62,rssi_dbm,-59.0,NORMAL,False,0.406,159.84
334,2026-08-01 06:55:00,6,Saturday,greenhouse-B,de8a774b51be,temperature_c,22.0,NORMAL,False,0.427,160.32
335,2026-08-01 06:55:00,6,Saturday,greenhouse-B,472293896e3d,temperature_c,21.71,NORMAL,False,0.453,160.8
336,2026-08-01 06:55:00,6,Saturday,greenhouse-B,562b0f792f7c,temperature_c,22.01,NORMAL,False,0.324,161.28
337,2026-08-01 07:00:00,7,Saturday,greenhouse-B,b2b9437aae35,rssi_dbm,-61.5,NORMAL,False,0.39,161.76
338,2026-08-01 07:00:00,7,Saturday,greenhouse-B,472293896e3d,temperature_c,23.2,NORMAL,False,0.376,162.24
339,2026-08-01 07:00:00,7,Saturday,greenhouse-B,562b0f792f7c,temperature_c,22.87,NORMAL,False,0.474,162.72
340,2026-08-01 07:05:00,7,Saturday,greenhouse-A,6c0311990f41,temperature_c,21.51,NORMAL,False,0.314,163.2
341,2026-08-01 07:05:00,7,Saturday,greenhouse-A,17fc695a771f,temperature_c,20.94,NORMAL,False,0.391,163.68
342,2026-08-01 07:05:00,7,Saturday,greenhouse-B,8b8148f670dd,temperature_c,23.19,NORMAL,False,0.282,164.16
343,2026-08-01 07:05:00,7,Saturday,greenhouse-B,de8a774b51be,temperature_c,22.63,NORMAL,False,0.323,164.64
344,2026-08-01 07:05:00,7,Saturday,greenhouse-B,b2b9437aae35,temperature_c,23.08,NORMAL,False,0.489,165.12
345,2026-08-01 07:05:00,7,Saturday,greenhouse-B,472293896e3d,temperature_c,23.59,NORMAL,False,0.338,165.6
346,2026-08-01 07:10:00,7,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,21.15,NORMAL,False,0.347,166.08
347,2026-08-01 07:10:00,7,Saturday,greenhouse-A,392456de347a,temperature_c,20.77,NORMAL,False,0.096,166.56
348,2026-08-01 07:10:00,7,Saturday,greenhouse-A,6c0311990f41,rssi_dbm,-55.4,NORMAL,False,0.478,167.04
349,2026-08-01 07:10:00,7,Saturday,greenhouse-A,17fc695a771f,temperature_c,20.81,NORMAL,False,0.467,167.52
350,2026-08-01 07:15:00,7,Saturday,greenhouse-A,bdd640fb7d62,rssi_dbm,-58.4,NORMAL,False,0.396,168.0
351,2026-08-01 07:15:00,7,Saturday,greenhouse-A,392456de347a,rssi_dbm,-60.8,NORMAL,False,0.232,168.48
352,2026-08-01 07:15:00,7,Saturday,greenhouse-A,17fc695a771f,temperature_c,20.51,NORMAL,False,0.28,168.96
353,2026-08-01 07:15:00,7,Saturday,greenhouse-B,8b8148f670dd,rssi_dbm,-64.3,NORMAL,False,0.567,169.44
354,2026-08-01 07:15:00,7,Saturday,greenhouse-B,472293896e3d,temperature_c,22.8,NORMAL,False,0.302,169.92
355,2026-08-01 07:20:00,7,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,21.72,NORMAL,False,0.72,170.4
356,2026-08-01 07:20:00,7,Saturday,greenhouse-A,392456de347a,temperature_c,21.22,NORMAL,False,0.211,170.88
357,2026-08-01 07:20:00,7,Saturday,greenhouse-A,17fc695a771f,temperature_c,20.8,NORMAL,False,0.424,171.36
358,2026-08-01 07:20:00,7,Saturday,greenhouse-B,472293896e3d,temperature_c,22.8,NORMAL,False,0.428,171.84
359,2026-08-01 07:20:00,7,Saturday,greenhouse-B,562b0f792f7c,temperature_c,22.4,NORMAL,False,0.365,172.32
360,2026-08-01 07:25:00,7,Saturday,greenhouse-A,392456de347a,temperature_c,21.13,NORMAL,False,0.542,172.8
361,2026-08-01 07:25:00,7,Saturday,greenhouse-A,6c0311990f41,rssi_dbm,-59.5,NORMAL,False,2.064,173.28
362,2026-08-01 07:25:00,7,Saturday,greenhouse-B,8b8148f670dd,rssi_dbm,-65.4,NORMAL,False,0.28,173.76
363,2026-08-01 07:25:00,7,Saturday,greenhouse-B,562b0f792f7c,temperature_c,23.24,NORMAL,False,0.358,174.24
364,2026-08-01 07:30:00,7,Saturday,greenhouse-B,8b8148f670dd,rssi_dbm,-61.3,NORMAL,False,0.302,174.72
365,2026-08-01 07:35:00,7,Saturday,greenhouse-B,b2b9437aae35,rssi_dbm,-62.6,NORMAL,False,0.444,175.2
366,2026-08-01 07:35:00,7,Saturday,greenhouse-B,562b0f792f7c,temperature_c,23.56,NORMAL,False,0.159,175.68
367,2026-08-01 07:40:00,7,Saturday,greenhouse-A,6c0311990f41,temperature_c,20.28,NORMAL,False,0.39,176.16
368,2026-08-01 07:40:00,7,Saturday,greenhouse-B,de8a774b51be,temperature_c,23.19,NORMAL,False,0.397,176.64
369,2026-08-01 07:40:00,7,Saturday,greenhouse-B,b2b9437aae35,temperature_c,22.97,NORMAL,False,0.241,177.12
370,2026-08-01 07:45:00,7,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,20.93,NORMAL,False,0.177,177.6
371,2026-08-01 07:45:00,7,Saturday,greenhouse-A,17fc695a771f,temperature_c,20.92,NORMAL,False,2.413,178.08
372,2026-08-01 07:45:00,7,Saturday,greenhouse-B,8b8148f670dd,temperature_c,23.04,NORMAL,False,0.335,178.56
373,2026-08-01 07:45:00,7,Saturday,greenhouse-B,b2b9437aae35,temperature_c,23.26,NORMAL,False,0.254,179.04
374,2026-08-01 07:45:00,7,Saturday,greenhouse-B,472293896e3d,rssi_dbm,-61.9,NORMAL,False,0.18,179.52
375,2026-08-01 07:50:00,7,Saturday,greenhouse-A,392456de347a,temperature_c,20.02,NORMAL,False,0.249,180.0
376,2026-08-01 07:50:00,7,Saturday,greenhouse-A,6c0311990f41,rssi_dbm,-56.4,NORMAL,False,0.53,180.48
377,2026-08-01 07:50:00,7,Saturday,greenhouse-B,de8a774b51be,temperature_c,23.06,NORMAL,False,0.43,180.96
378,2026-08-01 07:50:00,7,Saturday,greenhouse-B,472293896e3d,temperature_c,23.26,NORMAL,False,0.512,181.44
379,2026-08-01 07:55:00,7,Saturday,greenhouse-A,bdd640fb7d62,rssi_dbm,-60.0,NORMAL,False,0.495,181.92
380,2026-08-01 07:55:00,7,Saturday,greenhouse-A,392456de347a,temperature_c,20.38,NORMAL,False,0.392,182.4
381,2026-08-01 07:55:00,7,Saturday,greenhouse-A,6c0311990f41,temperature_c,21.46,NORMAL,False,0.35,182.88
382,2026-08-01 07:55:00,7,Saturday,greenhouse-A,17fc695a771f,rssi_dbm,-61.2,NORMAL,False,0.569,183.36
383,2026-08-01 08:00:00,8,Saturday,greenhouse-A,a3b1799d0cce,rssi_dbm,-60.0,NORMAL,False,3.133,183.84
384,2026-08-01 08:00:00,8,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,21.96,NORMAL,False,0.35,184.32
385,2026-08-01 08:00:00,8,Saturday,greenhouse-A,392456de347a,temperature_c,22.63,NORMAL,False,0.373,184.8
386,2026-08-01 08:00:00,8,Saturday,greenhouse-A,17fc695a771f,rssi_dbm,-60.8,NORMAL,False,0.443,185.28
387,2026-08-01 08:00:00,8,Saturday,greenhouse-B,8b8148f670dd,temperature_c,24.28,NORMAL,False,0.434,185.76
388,2026-08-01 08:00:00,8,Saturday,greenhouse-B,de8a774b51be,temperature_c,23.9,NORMAL,False,0.409,186.24
389,2026-08-01 08:05:00,8,Saturday,greenhouse-A,17fc695a771f,temperature_c,21.46,NORMAL,False,0.392,186.72
390,2026-08-01 08:05:00,8,Saturday,greenhouse-B,8b8148f670dd,temperature_c,23.52,NORMAL,False,0.455,187.2
391,2026-08-01 08:05:00,8,Saturday,greenhouse-B,de8a774b51be,rssi_dbm,-68.4,NORMAL,False,0.24,187.68
392,2026-08-01 08:05:00,8,Saturday,greenhouse-B,472293896e3d,temperature_c,23.59,NORMAL,False,0.447,188.16
393,2026-08-01 08:05:00,8,Saturday,greenhouse-B,562b0f792f7c,temperature_c,23.49,NORMAL,False,0.41,188.64
394,2026-08-01 08:10:00,8,Saturday,greenhouse-A,392456de347a,temperature_c,21.11,NORMAL,False,0.471,189.12
395,2026-08-01 08:10:00,8,Saturday,greenhouse-A,6c0311990f41,temperature_c,21.24,NORMAL,False,0.266,189.6
396,2026-08-01 08:10:00,8,Saturday,greenhouse-A,17fc695a771f,temperature_c,22.22,NORMAL,False,0.179,190.08
397,2026-08-01 08:10:00,8,Saturday,greenhouse-B,8b8148f670dd,temperature_c,23.3,NORMAL,False,0.489,190.56
398,2026-08-01 08:10:00,8,Saturday,greenhouse-B,de8a774b51be,temperature_c,23.53,NORMAL,False,0.439,191.04
399,2026-08-01 08:10:00,8,Saturday,greenhouse-B,472293896e3d,temperature_c,23.53,NORMAL,False,0.46,191.52
400,2026-08-01 08:10:00,8,Saturday,greenhouse-B,562b0f792f7c,temperature_c,23.51,NORMAL,False,0.359,192.0
401,2026-08-01 08:15:00,8,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,21.69,NORMAL,False,0.37,192.48
402,2026-08-01 08:15:00,8,Saturday,greenhouse-A,bdd640fb7d62,rssi_dbm,-63.0,NORMAL,False,0.439,192.96
403,2026-08-01 08:15:00,8,Saturday,greenhouse-A,392456de347a,temperature_c,21.28,NORMAL,False,0.479,193.44
404,2026-08-01 08:15:00,8,Saturday,greenhouse-B,de8a774b51be,rssi_dbm,-66.3,NORMAL,False,0.468,193.92
405,2026-08-01 08:15:00,8,Saturday,greenhouse-B,b2b9437aae35,temperature_c,23.54,NORMAL,False,0.299,194.4
406,2026-08-01 08:15:00,8,Saturday,greenhouse-B,472293896e3d,temperature_c,23.78,NORMAL,False,0.653,194.88
407,2026-08-01 08:15:00,8,Saturday,greenhouse-B,562b0f792f7c,temperature_c,23.46,NORMAL,False,0.228,195.36
408,2026-08-01 08:20:00,8,Saturday,greenhouse-B,de8a774b51be,temperature_c,23.29,NORMAL,False,0.524,195.84
409,2026-08-01 08:20:00,8,Saturday,greenhouse-B,b2b9437aae35,temperature_c,24.04,NORMAL,False,0.316,196.32
410,2026-08-01 08:25:00,8,Saturday,greenhouse-A,a3b1799d0cce,temperature_c,21.27,NORMAL,False,0.383,196.8
411,2026-08-01 08:25:00,8,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,22.13,NORMAL,False,0.553,197.28
412,2026-08-01 08:25:00,8,Saturday,greenhouse-A,392456de347a,temperature_c,21.75,NORMAL,False,0.371,197.76
413,2026-08-01 08:25:00,8,Saturday,greenhouse-B,de8a774b51be,temperature_c,23.85,NORMAL,False,0.372,198.24
414,2026-08-01 08:25:00,8,Saturday,greenhouse-B,b2b9437aae35,temperature_c,23.8,NORMAL,False,0.469,198.72
415,2026-08-01 08:25:00,8,Saturday,greenhouse-B,562b0f792f7c,temperature_c,24.19,NORMAL,False,0.502,199.2
416,2026-08-01 08:30:00,8,Saturday,greenhouse-A,17fc695a771f,rssi_dbm,-61.8,NORMAL,False,0.278,199.68
417,2026-08-01 08:30:00,8,Saturday,greenhouse-B,472293896e3d,temperature_c,23.77,NORMAL,False,0.495,200.16
418,2026-08-01 08:30:00,8,Saturday,greenhouse-B,562b0f792f7c,rssi_dbm,-67.2,NORMAL,False,0.23,200.64
419,2026-08-01 08:35:00,8,Saturday,greenhouse-A,bdd640fb7d62,temperature_c,21.2,NORMAL,False,0.336,201.12
420,2026-08-01 08:35:00,8,Saturday,greenhouse-A,17fc695a771f,temperature_c,21.72,NORMAL,False,0.277,201.6
421,2026-08-01 08:35:00,8,Saturday,greenhouse-B,8b8148f670dd,temperature_c,24.79,NORMAL,False,0.302,202.08
422,2026-08-01 08:35:00,8,Saturday,greenhouse-B,562b0f792f7c,temperature_c,24.1,NORMAL,False,0.299,202.56
423,2026-08-01 08:40:00,8,Saturday,greenhouse-A,392456de347a,temperature_c,21.63,NORMAL,False,0.357,203.04
424,2026-08-01 08:40:00,8,Saturday,greenhouse-B,8b8148f670dd,rssi_dbm,-69.2,NORMAL,False,0.521,203.52
425,2026-08-01 08:40:00,8,Saturday,greenhouse-B,472293896e3d,temperature_c,23.77,NORMAL,False,0.323,204.0
426,2026-08-01 08:45:00,8,Saturday,greenhouse-A,6c0311990f41,temperature_c,20.99,NORMAL,False,0.434,204.48
